CODIGO,BARRAS,PRODUTO,UNIDADE,VENDA1,VENDA2,VENDA3,ESTOQUE,GRUPO,SUBGRUPO,RESUMO,APLICACAO,LOCAL,FABRICANTE,CODFABRICA,OBS,REFER
116,0,BANDEJA GRANDE,UNID,13.00,0.00,0.00,0,0-,0-,BANDEJA GRANDE,,,,,,00000000000
117,0,BANDEJA PEQUENA,UNID,8.00,0.00,0.00,0,0-,0-,BANDEJA PEQUENA,,,,,,00000000000
118,0,BARBANTE ALGODAO,ROLO,10.00,0.00,0.00,0,0-,0-,BARBANTE ALGODA,,,,,,00000000000
119,0,BARBANTE FITILHO,ROLO,20.00,0.00,0.00,0,0-,0-,BARBANTE FITILH,,,,,,00000000000
2025,0,BARRA APOIO METAL 30,UNID,75.00,0.00,0.00,0,0-,0-,BARRA AP.MET.30,,,,,,00000000000
2026,0,BARRA APOIO METAL 40,UNID,90.00,0.00,0.00,0,0-,0-,BARRA AP.MET.40,,,,,,00000000000
125,0,BARRA ROSQUEADA 1/2 UNC,UNID,19.00,0.00,0.00,0,0-,0-,BARRA ROSQ.1/2,,,,,,00000000000
126,0,BARRA ROSQUEADA 1/4,UNID,10.00,0.00,0.00,0,0-,0-,BARRA ROSQ.1/4,,,,,,00000000000
127,0,BARRA ROSQUEADA 3/8,UNID,12.00,0.00,0.00,0,0-,0-,BARRA ROSQ.3/8,,,,,,00000000000
128,0,BARRA ROSQUEADA 5/16,UNID,11.00,0.00,0.00,-1,0-,0-,BARRA ROSQ.5/16,,,,,,00000000000
132,0,BARRAMENTO BIPOLAR,UNID,55.00,0.00,0.00,0,0-,0-,BARRAMENTO BIP.,,,,,,00000000000
86,0,BARRAMENTO NEUTRO,UNID,25.00,0.00,0.00,-6,0-,0-,BARRAMENTO NEUT,,,,,,00000000000
712,0,BASE P/RELE FOTOELETRICO,UNID,21.00,0.00,0.00,0,0-,0-,BASE P/RELE FOT,,,,,,00000000000
1967,0,BASE RIGIDA P/LAVATORIO,UNID,8.00,0.00,0.00,0,0-,0-,BASE RIG.P/LAV.,,,,,,00000000000
700,0,BATEDOR DE MASSA/TINTA,UNID,25.00,0.00,0.00,0,0-,0-,BATEDOR MAS/TIN,,,,,,00000000000
1882,0,BATEDOR DE PORTA,UNID,10.00,0.00,0.00,0,0-,0-,BATEDOR PORTA,,,,,,00000000000
501,0,BATEDOR PORTA BORRACHA,UNID,3.00,0.00,0.00,0,0-,0-,BAT.PORTA BORRA,,,,,,00000000000
133,0,BATENTE,UNID,290.00,0.00,0.00,0,0-,0-,BATENTE,,,,,,00000000000
135,0,BENGALA PRETA 1,UNID,35.00,0.00,0.00,-1,0-,0-,BENGALA PRT1,,,,,,00000000000
136,0,BENGALA PRETA 1.1/2,UNID,60.00,0.00,0.00,0,0-,0-,BENGALA PRT11/2,,,,,,00000000000
529,0,BENGALA PRETA 1.1/4,UNID,60.00,0.00,0.00,0,0-,0-,BENGALA PRT11/4,,,,,,00000000000
134,0,BENGALA PRETA 3/4,UNID,25.00,0.00,0.00,-1,0-,0-,BENGALA PRT3/4,,,,,,00000000000
137,0,BENJAMIM,UNID,6.00,0.00,0.00,0,0-,0-,BENJAMIM,,,,,,00000000000
141,0,BIANCO BALDE,BALDE,390.00,0.00,0.00,0,0-,0-,BIANCO BALDE,,,,,,00000000000
140,0,BIANCO GALAO,GALAO,123.00,0.00,0.00,0,0-,0-,BIANCO GALAO,,,,,,00000000000
139,0,BIANCO LITRO,LITRO,43.00,0.00,0.00,0,0-,0-,BIANCO LITRO,,,,,,00000000000
142,0,BICO DE TORNEIRA 1/2,UNID,5.00,0.00,0.00,0,0-,0-,BICO TORN.1/2,,,,,,00000000000
143,0,BICO DE TORNEIRA 3/4,UNID,5.00,0.00,0.00,0,0-,0-,BICO TORN.3/4,,,,,,00000000000
2077,0,BITS PHILIPS,UNID,8.00,0.00,0.00,0,0-,0-,BITS PHILIPS,,,,,,00000000000
144,0,BLOCO CIMENTO 09X19X39 (13M2),UNID,6.50,0.00,0.00,0,0-,0-,BLOCO CIMENTO10,,,,,,00000000000
145,0,BLOCO CIMENTO 14X19X39 (13M2),UNID,7.20,0.00,0.00,0,0-,0-,BLOCO CIMENTO15,,,,,,00000000000
146,0,BLOCO CIMENTO 20,UNID,9.00,0.00,0.00,0,0-,0-,BLOCO CIMENTO20,,,,,,00000000000
2202,0,BLOCO CONCRETO CELULAR,UNID,10.00,0.00,0.00,0,0-,0-,BLOCO CONC.CELU,,,,,,00000000000
147,0,BLOCO DE ESPUMA,UNID,6.00,0.00,0.00,0,0-,0-,BLOCO DE ESPUMA,,,,,,00000000000
148,0,BLOCO DE VIDRO,UNID,20.00,0.00,0.00,0,0-,0-,BLOCO DE VIDRO,,,,,,00000000000
149,0,BOCAL DE CALHA 3,UNID,10.00,0.00,0.00,-6,0-,0-,BOCAL CALHA 3,,,,,,00000000000
150,0,BOCAL DE CALHA 4,UNID,5.00,0.00,0.00,0,0-,0-,BOCAL CALHA 4,,,,,,00000000000
2213,0,BOIA DE NIVEL ELETRICA,UNID,70.00,0.00,0.00,0,0-,0-,BOIA NIVEL ELET,,,,,,00000000000
151,0,BOIA P/CAIXA ACOPLADA (KF),UNID,38.00,0.00,0.00,0,0-,0-,BOIA P/CAIXA KF,CAIXA ACOPLADA,,,,,00000000000
1893,0,BOIA P/FILTRO,UNID,10.00,0.00,0.00,-2,0-,0-,BOIA P/FILTRO,,,,,,00000000000
152,0,BOINA DE LA 5,UNID,30.00,0.00,0.00,0,0-,0-,BOINA DE LA 5,,,,,,00000000000
153,0,BOINA DE LA 8,UNID,25.00,0.00,0.00,0,0-,0-,BOINA DE LA 8,,,,,,00000000000
2327,0,BOLSA ADAPT.P/VASO 2,UNID,25.00,0.00,0.00,0,0-,0-,BOLSA ADAPT.V.2,,,,,,00000000000
711,0,BOLSA ADAPT.P/VASO 3,UNID,36.00,0.00,0.00,0,0-,0-,BOLSA ADAPT.V.3,,,,,,00000000000
154,0,BOLSA PRETA,UNID,5.00,0.00,0.00,0,0-,0-,BOLSA PRETA,,,,,,00000000000
155,0,BOLSA VED.CX.ACOP.(KS/BV),UNID,20.00,0.00,0.00,0,0-,0-,BOLSA VED.KS/BV,CAIXA ACOPLADA,,,,,00000000000
1961,0,BORRACHA 1/2 P/LIG.FLEX.,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA 1/2,,,,,,00000000000
1962,0,BORRACHA 3/4 P/UNIAO TORN.,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA 3/4,,,,,,00000000000
1963,0,BORRACHA 31/2 P/SIF.P.AMERICANA,UNID,1.00,0.00,0.00,0,0-,0-,BORRACHA 31/2,,,,,,00000000000
1965,0,BORRACHA NITRILICA 1/2-3/4-1,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA NITRIL,,,,,,00000000000
1964,0,BORRACHA P/SIF.LAVATORIO,UNID,1.00,0.00,0.00,0,0-,0-,BORRACHA P/LAVA,,,,,,00000000000
1966,0,BORRACHA P/VALV.AMERICANA,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA P.AMER,,,,,,00000000000
157,0,BOTA,UNID,50.00,0.00,0.00,0,0-,0-,BOTA,,,,,,00000000000
2265,0,BOTA DE BORRACHA,UNID,65.00,0.00,0.00,0,0-,0-,BOTA BORRACHA,,,,,,00000000000
156,0,BOTAO ACIONADOR CX ACOPLADA MB,UNID,36.00,0.00,0.00,0,0-,0-,BOTAO AC.ACOPLA,CAIXA ACOPLADA,,,,,00000000000
